"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01119","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",93.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","11251","57","0","2013","A","",28,303,11962521,8360930,295477,758,39437,"",14.86,21.30,24.66,16.22,22.27,1.16,1.16,"",-1,-3.4,7,2.4,815002,7.3,657600,8.5,45716,18.3,33,4.6,1723,4.6
"02110","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",10.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",11.96,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"02130","5","11251","77","0","2013","A","N",6,0,0,0,0,0,0,"N",113.03,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"02150","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",24.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02195","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",68.78,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
"02198","5","11251","77","0","2013","A","",5,26,581270,543838,19917,436,22647,"",237.22,283.11,246.75,183.80,231.50,0.88,0.88,"",1,25.0,11,73.3,262753,82.5,252989,87.0,9847,97.8,34,8.5,1761,8.4
"02220","5","11251","77","0","2013","A","N",3,0,0,0,0,0,0,"N",88.96,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"02261","5","11251","77","0","2013","A","N",7,0,0,0,0,0,0,"N",145.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02275","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",244.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",17.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","5","11251","57","0","2013","A","",3,22,753411,194989,5609,646,33609,"",0.24,0.20,0.23,0.16,0.26,1.11,1.11,"",-1,-25.0,0,0.0,19238,2.6,-21051,-9.7,-2362,-29.6,-8,-1.2,-407,-1.2
"04005","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",3.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"04027","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",3.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05000","5","11251","57","0","2013","A","",56,425,13239724,5669973,202868,600,31177,"",7.49,8.57,10.36,7.19,10.22,1.21,1.21,"",-4,-6.7,-32,-7.0,-1252169,-8.6,-305672,-5.1,-18581,-8.4,-10,-1.6,-551,-1.7
"05003","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",19.57,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0
"05007","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",2.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05017","5","11251","77","0","2013","A","",11,51,1595700,710241,34189,601,31237,"",276.15,355.91,579.36,360.35,573.11,1.63,1.63,"",0,0.0,-5,-8.9,27146,1.7,-18393,-2.5,-10783,-24.0,62,11.5,3185,11.4
"05031","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",8.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05041","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",22.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05043","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",21.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05051","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",3.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05055","5","11251","77","0","2013","A","N",6,0,0,0,0,0,0,"N",76.98,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"05067","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",25.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05073","5","11251","77","0","2013","A","N",3,0,0,0,0,0,0,"N",190.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05077","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",36.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05085","5","11251","77","0","2013","A","",17,158,5143175,2113156,46369,626,32535,"",147.35,273.50,434.38,238.01,219.76,1.59,1.59,"",1,6.2,4,2.6,-865355,-14.4,92445,4.6,8789,23.4,-124,-16.5,-6439,-16.5
"05095","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",73.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05107","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",13.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05117","5","11251","77","0","2013","A","",7,49,1554419,635691,25784,609,31669,"",298.04,750.79,1184.64,611.93,951.54,1.58,1.58,"",1,16.7,3,6.5,165435,11.9,46591,7.9,4393,20.5,34,5.9,1745,5.8
"05123","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",13.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05145","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",6.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","5","11251","57","0","2013","A","",57,371,12458863,2956282,140626,646,33612,"",0.50,0.56,0.50,0.40,0.48,0.89,0.89,"",1,1.8,-11,-2.9,-294899,-2.3,-375233,-11.3,-25715,-15.5,4,0.6,218,0.7
"06007","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",1.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06015","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",15.12,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06019","5","11251","77","0","2013","A","N",4,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06023","5","11251","77","0","2013","A","",6,19,453930,155964,6813,468,24318,"",14.77,9.64,9.82,8.75,9.65,1.04,1.04,"",-1,-14.3,0,0.0,35172,8.4,-15102,-8.8,-735,-9.7,33,7.6,1682,7.4
"06025","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",3.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06029","5","11251","77","0","2013","A","N",3,0,0,0,0,0,0,"N",2.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06039","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",6.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06041","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",2.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06045","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",2.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06047","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",4.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06053","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06065","5","11251","77","0","2013","A","",8,35,862488,305774,15616,480,24939,"",1.87,1.36,1.28,1.15,1.48,0.96,0.95,"",0,0.0,-1,-2.8,-21663,-2.5,-57970,-15.9,-4522,-22.5,12,2.6,605,2.5
"06067","5","11251","77","0","2013","A","N",3,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06071","5","11251","77","0","2013","A","",3,13,173313,81462,3340,261,13593,"",0.72,0.48,0.23,0.30,0.31,0.50,0.50,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06073","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11251","77","0","2013","A","N",4,0,0,0,0,0,0,"N",4.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06087","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",2.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06089","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",1.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06095","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06097","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06099","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06103","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",14.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06999","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"08000","5","11251","57","0","2013","A","",5,39,945422,408987,10498,461,23985,"",0.33,0.39,0.28,0.24,0.30,0.71,0.71,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"08003","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",21.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"08021","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",80.72,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"08043","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",13.00,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"08069","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"08105","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",28.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09000","2","11251","57","0","2013","A","N",2,0,0,0,0,0,0,"N",2.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09000","5","11251","57","0","2013","A","N",8,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"09001","5","11251","77","0","2013","A","N",6,0,0,0,0,0,0,"N",2.09,0,0,0,0,0,0,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"09003","2","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",6.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09009","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09011","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",1.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09015","2","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",60.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12000","5","11251","57","0","2013","A","",65,352,12730305,3707164,85876,695,36166,"",1.21,1.08,1.36,0.92,0.80,1.25,1.25,"",4,6.6,58,19.7,1926463,17.8,1009430,37.4,-15151,-15.0,-13,-1.8,-644,-1.7
"12001","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",3.51,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12007","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",43.37,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12009","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12011","5","11251","77","0","2013","A","N",3,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12017","5","11251","77","0","2013","A","N",3,0,0,0,0,0,0,"N",11.34,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12021","5","11251","77","0","2013","A","N",3,0,0,0,0,0,0,"N",2.84,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12051","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",28.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12057","5","11251","77","0","2013","A","",7,95,3611567,876146,26597,729,37917,"",2.08,3.64,4.41,2.67,2.89,1.21,1.21,"",-2,-22.2,-8,-7.8,-10571,-0.3,-33381,-3.7,-12264,-31.6,54,8.0,2836,8.1
"12059","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",31.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12061","5","11251","77","0","2013","A","N",3,0,0,0,0,0,0,"N",7.37,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12063","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",12.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12069","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",1.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12071","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12075","5","11251","77","0","2013","A","",6,11,681646,161075,1656,1157,60145,"",75.56,31.77,103.08,41.57,17.59,3.16,3.15,"",1,20.0,1,10.0,5251,0.8,81074,101.3,256,18.3,-212,-15.5,-11054,-15.5
"12081","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",2.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12085","5","11251","77","0","2013","A","N",3,0,0,0,0,0,0,"N",5.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","11251","77","0","2013","A","N",7,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12087","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",2.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12093","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",11.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12095","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12097","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",2.00,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12101","5","11251","77","0","2013","A","",4,4,58557,30391,342,265,13778,"",4.62,0.92,0.59,0.62,0.28,0.60,0.60,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12103","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12105","5","11251","77","0","2013","A","",4,41,801007,380655,4083,376,19577,"",3.72,4.86,3.83,3.70,1.52,0.79,0.79,"",0,0.0,18,78.3,341092,74.2,194255,104.2,154,3.9,-3,-0.8,-134,-0.7
"12119","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",15.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12127","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13000","5","11251","57","0","2013","A","",7,77,2115787,777447,16322,530,27567,"",0.30,0.45,0.40,0.33,0.35,0.89,0.89,"",-1,-12.5,-33,-30.0,-897254,-29.8,-199384,-20.4,-5127,-23.9,2,0.4,134,0.5
"13027","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",42.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13087","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",17.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13115","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",5.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13163","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",31.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13205","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",25.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13219","5","11251","77","0","2013","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13235","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",54.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13281","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",34.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","11251","57","0","2013","A","",18,238,9653299,7634820,273648,780,40560,"",5.48,8.90,12.44,8.91,12.75,1.40,1.40,"",-4,-18.2,22,10.2,755125,8.5,757258,11.0,59213,27.6,-11,-1.4,-556,-1.4
"15001","5","11251","77","0","2013","A","",10,116,5205332,4123367,154531,862,44841,"",23.04,41.39,73.63,47.17,66.29,1.78,1.78,"",-2,-16.7,1,0.9,16776,0.3,198562,5.1,25960,20.2,-6,-0.7,-277,-0.6
"15003","5","11251","77","0","2013","A","",5,77,2932550,2233839,77057,736,38292,"",2.37,3.94,4.96,3.64,5.09,1.27,1.27,"",-2,-28.6,4,5.5,197849,7.2,136223,6.5,13250,20.8,20,2.8,1043,2.8
"15007","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",4.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",4.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16000","5","11251","57","0","2013","A","",15,135,4052178,3158661,31137,579,30109,"",3.27,4.95,6.10,3.90,2.11,1.24,1.24,"",-2,-11.8,-18,-11.8,-343638,-7.8,-309586,-8.9,-8535,-21.5,26,4.7,1378,4.8
"16029","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",37.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16047","5","11251","77","0","2013","A","",9,85,2486613,1925255,18224,564,29312,"",194.09,329.03,461.34,236.82,158.39,1.41,1.40,"",-1,-10.0,-8,-8.6,-24694,-1.0,-81504,-4.1,-4395,-19.4,45,8.7,2333,8.6
"16053","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",17.17,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"16083","5","11251","77","0","2013","A","",4,41,1274529,1016565,10686,593,30835,"",17.06,26.89,41.95,23.73,14.10,1.55,1.55,"",0,0.0,-4,-8.9,-157894,-11.0,-72656,-6.7,-2799,-20.8,-18,-2.9,-938,-3.0
"17000","5","11251","57","0","2013","A","N",5,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17031","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17063","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",9.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17077","5","11251","77","0","2013","A","N",2,0,0,0,0,0,0,"N",16.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17119","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",1.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"18000","5","11251","57","0","2013","A","N",7,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"18007","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",50.10,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"18035","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",5.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"18039","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",2.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"18045","5","11251","77","0","2013","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"18069","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",13.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"18103","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",19.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"18109","5","11251","77","0","2013","A","N",1,0,0,0,0,0,0,"N",9.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
