"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"05085","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",3.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05149","5","11411","77","0","2016","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06000","5","11411","57","0","2016","A","",192,416,32618250,6679358,385818,1508,78425,"",0.60,0.57,0.51,0.44,0.29,0.89,0.89,"",-2,-1.0,-13,-3.0,5603133,20.7,1241648,22.8,75415,24.3,297,24.5,15440,24.5
"06001","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06007","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06015","5","11411","77","0","2016","A","",42,75,6928074,1474845,91247,1769,91966,"",243.18,211.40,376.09,311.74,203.31,1.77,1.77,"",1,2.4,0,0.0,1951370,39.2,352545,31.4,22909,33.5,489,38.2,25388,38.1
"06017","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06023","5","11411","77","0","2016","A","",45,55,4182188,1010158,61936,1465,76155,"",42.00,26.18,37.27,28.20,19.76,1.43,1.43,"",-2,-4.3,-5,-8.3,107104,2.6,181142,21.9,11618,23.1,153,11.7,7953,11.7
"06029","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","11411","77","0","2016","A","N",11,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06041","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06045","5","11411","77","0","2016","A","",16,41,3594289,651583,40336,1672,86959,"",17.90,29.52,49.50,25.99,18.31,1.66,1.66,"",0,0.0,-4,-8.9,448726,14.3,117836,22.1,10248,34.1,328,24.4,17058,24.4
"06053","5","11411","77","0","2016","A","",10,23,2065072,479992,29760,1759,91442,"",3.46,2.80,3.97,2.64,1.66,1.44,1.44,"",0,0.0,-17,-42.5,-384132,-15.7,9604,2.0,596,2.0,594,51.0,30843,50.9
"06059","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06067","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06073","5","11411","77","0","2016","A","N",21,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",-1,-4.5,0,0,0,0,0,0,0,0,0,0,0,0
"06075","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06079","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"06081","5","11411","77","0","2016","A","N",5,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06085","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06087","5","11411","77","0","2016","A","",6,10,613106,330096,18994,1199,62350,"",2.95,2.22,2.06,3.62,2.33,0.94,0.94,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"06097","5","11411","77","0","2016","A","N",7,0,0,0,0,0,0,"N",1.66,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"06111","5","11411","77","0","2016","A","",8,12,707658,129311,4433,1150,59802,"",1.43,0.86,0.68,0.45,0.17,0.80,0.80,"",0,0.0,-2,-14.3,20250,2.9,-41248,-24.2,-3171,-41.7,189,19.7,9809,19.6
"06999","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09000","5","11411","57","0","2016","A","N",10,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0
"09001","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09009","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"09011","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",1.89,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"09013","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","11411","57","0","2016","A","N",3,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10001","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10005","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12000","5","11411","57","0","2016","A","",188,359,14890908,3864718,50184,797,41469,"",1.32,0.99,0.63,0.51,0.24,0.63,0.63,"",14,8.0,24,7.2,2535817,20.5,511493,15.3,4150,9.0,87,12.3,4570,12.4
"12001","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12005","5","11411","77","0","2016","A","",7,6,374196,71272,436,1121,58316,"",5.88,1.78,2.06,1.04,0.22,1.08,1.08,"",1,16.7,0,0.0,137074,57.8,16022,29.0,302,225.4,401,55.7,20876,55.8
"12009","5","11411","77","0","2016","A","N",4,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,"N",-2,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"12011","5","11411","77","0","2016","A","",9,11,479087,116085,1293,819,42586,"",0.62,0.32,0.20,0.16,0.06,0.62,0.62,"",1,12.5,-1,-8.3,107917,29.1,18374,18.8,-25,-1.9,207,33.8,10771,33.9
"12017","5","11411","77","0","2016","A","",5,9,219736,71684,817,497,25851,"",7.56,6.40,3.16,2.57,1.08,0.52,0.52,"",1,25.0,2,28.6,36602,20.0,13296,22.8,161,24.5,6,1.2,297,1.2
"12021","5","11411","77","0","2016","A","N",5,0,0,0,0,0,0,"N",1.73,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"12029","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",21.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12031","5","11411","77","0","2016","A","",7,9,214939,78677,442,455,23663,"",1.14,0.43,0.14,0.18,0.03,0.34,0.34,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"12033","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12037","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",24.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12045","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",23.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12057","5","11411","77","0","2016","A","",8,20,1868190,327194,8552,1789,93022,"",0.91,0.69,0.90,0.53,0.47,1.30,1.30,"",2,33.3,8,66.7,683914,57.7,147546,82.1,4320,102.1,-177,-9.0,-9218,-9.0
"12061","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12071","5","11411","77","0","2016","A","N",23,0,0,0,0,0,0,"N",5.04,0,0,0,0,0,0,"N",1,4.5,0,0,0,0,0,0,0,0,0,0,0,0
"12073","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12075","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",4.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12081","5","11411","77","0","2016","A","N",4,0,0,0,0,0,0,"N",1.79,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"12085","5","11411","77","0","2016","A","",6,7,242999,71280,629,637,33136,"",4.49,2.46,1.51,1.21,0.38,0.58,0.58,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12086","5","11411","77","0","2016","A","",9,9,711139,84000,956,1593,82851,"",0.44,0.19,0.21,0.08,0.03,1.16,1.16,"",2,28.6,3,50.0,226770,46.8,23785,39.5,195,25.6,41,2.6,2123,2.6
"12087","5","11411","77","0","2016","A","",32,77,2931550,685860,8196,737,38321,"",33.40,42.49,29.67,17.13,9.21,0.70,0.70,"",7,28.0,10,14.9,353243,13.7,25059,3.8,1086,15.3,-4,-0.5,-209,-0.5
"12089","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",2.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12091","5","11411","77","0","2016","A","N",6,0,0,0,0,0,0,"N",4.44,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"12093","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",4.94,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12095","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"12099","5","11411","77","0","2016","A","",9,11,619025,142675,2346,1058,55024,"",0.77,0.43,0.34,0.25,0.15,0.76,0.76,"",2,28.6,4,57.1,262736,73.7,67315,89.3,1419,153.1,79,8.1,4126,8.1
"12101","5","11411","77","0","2016","A","",5,7,120140,59711,1099,355,18483,"",2.19,1.43,0.47,0.63,0.45,0.36,0.36,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12103","5","11411","77","0","2016","A","N",11,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"12105","5","11411","77","0","2016","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12111","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",2.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12113","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",1.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12115","5","11411","77","0","2016","A","N",4,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"12117","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"12127","5","11411","77","0","2016","A","N",5,0,0,0,0,0,0,"N",1.67,0,0,0,0,0,0,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0
"12129","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",27.78,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0
"12131","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",5.65,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"12999","5","11411","77","0","2016","A","N",4,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"13000","5","11411","57","0","2016","A","",10,9,250740,114779,960,521,27107,"",0.15,0.05,0.02,0.02,0.01,0.38,0.38,"",0,0.0,0,0.0,-26181,-9.5,-128,-0.1,-123,-11.4,-55,-9.5,-2830,-9.5
"13029","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",6.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13039","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",4.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13051","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13089","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13191","5","11411","77","0","2016","A","N",4,0,0,0,0,0,0,"N",84.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15000","5","11411","57","0","2016","A","",62,122,7655614,5429965,138147,1212,63009,"",7.21,4.33,4.04,3.05,4.11,0.94,0.94,"N",2,3.3,0,0,0,0,0,0,0,0,0,0,0,0
"15001","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",1.74,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15003","5","11411","77","0","2016","A","N",60,0,0,0,0,0,0,"N",10.98,0,0,0,0,0,0,"N",2,3.4,0,0,0,0,0,0,0,0,0,0,0,0
"16000","5","11411","57","0","2016","A","",10,14,247487,247487,3309,344,17891,"",0.79,0.47,0.15,0.14,0.08,0.32,0.32,"",1,11.1,0,0.0,76601,44.8,76601,44.8,-317,-8.7,106,44.5,5538,44.8
"16001","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16013","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",2.92,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"16027","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"16049","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",16.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16055","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16069","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",3.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16071","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",35.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16075","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",7.82,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"16999","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17000","5","11411","57","0","2016","A","N",2,0,0,0,0,0,0,"N",0.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17097","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17999","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21000","5","11411","57","0","2016","A","N",2,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21075","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",23.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21157","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",5.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22000","5","11411","57","0","2016","A","",65,306,21556525,3666098,81639,1355,70446,"",2.35,3.68,4.08,2.06,1.54,1.11,1.11,"",1,1.6,112,57.7,14815162,219.8,1678912,84.5,50061,158.5,687,102.8,35727,102.9
"22023","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",23.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22033","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22035","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",24.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22045","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",2.42,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"22051","5","11411","77","0","2016","A","N",13,0,0,0,0,0,0,"N",4.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22055","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22057","5","11411","77","0","2016","A","N",3,0,0,0,0,0,0,"N",6.69,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"22071","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22075","5","11411","77","0","2016","A","N",11,0,0,0,0,0,0,"N",62.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22087","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",11.57,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"22089","5","11411","77","0","2016","A","N",2,0,0,0,0,0,0,"N",7.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22099","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",4.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22103","5","11411","77","0","2016","A","N",6,0,0,0,0,0,0,"N",3.49,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"22109","5","11411","77","0","2016","A","",15,77,2151108,769720,6070,538,27997,"",21.13,34.23,14.00,15.14,4.66,0.41,0.41,"",0,0.0,-6,-7.2,58103,2.8,-60988,-7.3,-727,-10.7,53,10.9,2780,11.0
"22113","5","11411","77","0","2016","A","N",5,0,0,0,0,0,0,"N",19.20,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"23000","5","11411","57","0","2016","A","",379,566,33615787,9365042,246316,1142,59366,"",33.08,21.54,21.54,13.19,8.89,1.00,1.00,"",41,12.1,51,9.9,3089165,10.1,594718,6.8,-78715,-24.2,1,0.1,33,0.1
"23005","5","11411","77","0","2016","A","",55,61,2271816,1037598,23484,712,37040,"",18.45,7.83,4.29,4.54,2.83,0.54,0.54,"",4,7.8,4,7.0,459758,25.4,137293,15.2,-3219,-12.1,97,15.8,5063,15.8
"23009","5","11411","77","0","2016","A","",91,76,5098845,1455351,25775,1293,67238,"",160.36,78.54,102.53,55.25,19.85,1.31,1.31,"",12,15.2,12,18.8,944709,22.7,206226,16.5,-3026,-10.5,51,4.1,2666,4.1
"23011","5","11411","77","0","2016","A","N",1,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23013","5","11411","77","0","2016","A","",119,338,22365987,5191339,164201,1272,66123,"",271.12,440.25,565.75,243.43,182.08,1.29,1.28,"",13,12.3,28,9.0,1014896,4.8,90527,1.8,-69014,-29.6,-53,-4.0,-2751,-4.0
